Semester,Score,Score Range
1.2011-2012,5.6,5to8
1.2011-2012,8.1,8to10
1.2011-2012,5.5,5to8
1.2011-2012,7.6,5to8
1.2011-2012,7.3,5to8
1.2011-2012,0,0to5
1.2011-2012,7.1,5to8
1.2011-2012,8.4,8to10
1.2011-2012,4.8,0to5
1.2011-2012,5.8,5to8
1.2011-2012,8.8,8to10
1.2011-2012,8.7,8to10
1.2011-2012,9.7,8to10
1.2011-2012,5.2,5to8
1.2011-2012,6.6,5to8
1.2011-2012,6.3,5to8
1.2011-2012,7.8,5to8
1.2011-2012,7.2,5to8
1.2011-2012,6.6,5to8
1.2011-2012,8.4,8to10
1.2011-2012,4.4,0to5
1.2011-2012,8,8to10
1.2011-2012,0,0to5
1.2011-2012,7.5,5to8
1.2011-2012,8.2,8to10
1.2011-2012,1,0to5
1.2011-2012,8.4,8to10
1.2011-2012,7.7,5to8
1.2011-2012,8.1,8to10
1.2011-2012,8.4,8to10
1.2011-2012,1.2,0to5
1.2011-2012,7.9,5to8
1.2011-2012,6,5to8
1.2012-2013,7.5,5to8
1.2011-2012,6.9,5to8
1.2011-2012,8.4,8to10
1.2011-2012,7.4,5to8
1.2011-2012,8.6,8to10
1.2011-2012,7.7,5to8
1.2011-2012,8.2,8to10
1.2011-2012,3.8,0to5
1.2011-2012,1.2,0to5
1.2011-2012,7.8,5to8
1.2011-2012,7.3,5to8
1.2011-2012,4.4,0to5
1.2011-2012,3.8,0to5
1.2011-2012,3.6,0to5
1.2011-2012,5.6,5to8
1.2011-2012,1.6,0to5
1.2011-2012,8.7,8to10
1.2011-2012,6.6,5to8
1.2011-2012,8.4,8to10
1.2011-2012,8.4,8to10
1.2011-2012,6.6,5to8
1.2011-2012,8.2,8to10
1.2011-2012,5,5to8
1.2012-2013,8.7,8to10
1.2011-2012,6.6,5to8
1.2011-2012,8.5,8to10
1.2011-2012,8.1,8to10
1.2011-2012,7.8,5to8
1.2012-2013,8.3,8to10
1.2011-2012,7.7,5to8
1.2011-2012,6.2,5to8
1.2011-2012,6.2,5to8
1.2011-2012,5.6,5to8
1.2011-2012,7.3,5to8
1.2011-2012,6.3,5to8
1.2011-2012,9,8to10
1.2011-2012,5.4,5to8
1.2011-2012,6.2,5to8
1.2011-2012,7.5,5to8
1.2011-2012,9,8to10
1.2011-2012,6.9,5to8
1.2011-2012,7.9,5to8
1.2011-2012,5,5to8
1.2011-2012,7.4,5to8
1.2011-2012,7.4,5to8
1.2011-2012,6.6,5to8
1.2011-2012,7.3,5to8
1.2011-2012,7.1,5to8
1.2011-2012,8.4,8to10
1.2011-2012,7.2,5to8
1.2011-2012,7.4,5to8
1.2011-2012,8.7,8to10
1.2011-2012,7.9,5to8
1.2011-2012,7.6,5to8
1.2011-2012,8.4,8to10
1.2011-2012,6,5to8
1.2011-2012,7.8,5to8
1.2011-2012,6.5,5to8
1.2011-2012,9,8to10
1.2011-2012,7.5,5to8
1.2011-2012,5.1,5to8
1.2011-2012,7.3,5to8
1.2010-2011,4.2,0to5
1.2010-2011,6.6,5to8
1.2010-2011,6.2,5to8
1.2010-2011,5.6,5to8
1.2010-2011,6.2,5to8
1.2010-2011,7.2,5to8
1.2010-2011,8.2,8to10
1.2010-2011,5.4,5to8
1.2010-2011,1.6,0to5
1.2010-2011,6.6,5to8
1.2010-2011,9,8to10
1.2010-2011,7.4,5to8
1.2010-2011,9,8to10
1.2010-2011,7.4,5to8
1.2010-2011,4.8,0to5
1.2010-2011,7.8,5to8
1.2010-2011,3.8,0to5
1.2010-2011,6.6,5to8
1.2010-2011,7.4,5to8
1.2010-2011,4.2,0to5
1.2010-2011,6.2,5to8
1.2010-2011,4.4,0to5
1.2010-2011,7.4,5to8
1.2010-2011,8.6,8to10
1.2010-2011,8,8to10
1.2010-2011,9.8,8to10
1.2010-2011,5,5to8
1.2010-2011,7.8,5to8
1.2010-2011,4.8,0to5
1.2010-2011,3.6,0to5
1.2010-2011,6.2,5to8
1.2010-2011,9,8to10
1.2010-2011,7.8,5to8
1.2010-2011,6.4,5to8
1.2010-2011,6,5to8
1.2010-2011,6.6,5to8
1.2010-2011,7.4,5to8
1.2010-2011,4.8,0to5
1.2010-2011,7.4,5to8
1.2010-2011,5.6,5to8
1.2010-2011,4.8,0to5
1.2010-2011,7.2,5to8
1.2010-2011,7.4,5to8
1.2010-2011,6,5to8
1.2010-2011,5.4,5to8
1.2010-2011,5,5to8
1.2010-2011,9,8to10
1.2010-2011,5.6,5to8
1.2010-2011,4.8,0to5
1.2010-2011,3,0to5
1.2010-2011,8.8,8to10
1.2010-2011,5.8,5to8
1.2010-2011,4.8,0to5
1.2010-2011,8.8,8to10
1.2010-2011,5.6,5to8
1.2010-2011,7,5to8
1.2010-2011,8,8to10
1.2010-2011,9,8to10
1.2010-2011,5.4,5to8
1.2010-2011,5.8,5to8
1.2010-2011,6.6,5to8
1.2010-2011,5.6,5to8
1.2010-2011,9,8to10
1.2010-2011,9.8,8to10
1.2010-2011,4.8,0to5
1.2010-2011,7,5to8
1.2010-2011,8.6,8to10
1.2010-2011,5.8,5to8
1.2010-2011,7.4,5to8
1.2010-2011,5.2,5to8
1.2010-2011,8.8,8to10
1.2010-2011,7,5to8
1.2010-2011,5.6,5to8
1.2010-2011,8.6,8to10
1.2010-2011,6.4,5to8
1.2010-2011,5.4,5to8
1.2010-2011,7.2,5to8
1.2010-2011,7.4,5to8
1.2010-2011,8.2,8to10
1.2010-2011,6.6,5to8
1.2010-2011,7,5to8
1.2010-2011,8.4,8to10
1.2010-2011,6.8,5to8
1.2010-2011,8.6,8to10
1.2010-2011,9.2,8to10
1.2010-2011,7.6,5to8
1.2010-2011,4,0to5
1.2010-2011,7,5to8
1.2010-2011,3,0to5
1.2010-2011,9.2,8to10
1.2010-2011,7,5to8
1.2010-2011,7.7,5to8
1.2010-2011,8.1,8to10
1.2010-2011,7.8,5to8
1.2010-2011,7.4,5to8
1.2010-2011,8.2,8to10
1.2010-2011,8.3,8to10
1.2010-2011,8.9,8to10
1.2010-2011,8.2,8to10
1.2010-2011,6.6,5to8
1.2010-2011,7,5to8
1.2010-2011,7.2,5to8
1.2010-2011,9.2,8to10
1.2010-2011,7.6,5to8
1.2010-2011,7.8,5to8
1.2010-2011,7.8,5to8
1.2010-2011,8.7,8to10
1.2011-2012,8.4,8to10
1.2010-2011,5.6,5to8
1.2010-2011,9,8to10
1.2010-2011,7.2,5to8
1.2010-2011,8,8to10
1.2010-2011,8.1,8to10
1.2010-2011,7.5,5to8
1.2010-2011,5.4,5to8
1.2010-2011,7.6,5to8
1.2010-2011,6.8,5to8
1.2010-2011,8.5,8to10
1.2010-2011,8,8to10
1.2010-2011,6,5to8
1.2010-2011,5.4,5to8
1.2010-2011,6.6,5to8
1.2010-2011,5,5to8
1.2010-2011,5.5,5to8
1.2010-2011,8.8,8to10
1.2010-2011,8,8to10
1.2010-2011,8.6,8to10
1.2010-2011,4.1,0to5
1.2010-2011,8.4,8to10
1.2010-2011,5.3,5to8
1.2010-2011,10,8to10
1.2010-2011,8,8to10
1.2010-2011,8.7,8to10
1.2010-2011,3.1,0to5
1.2010-2011,6.2,5to8
1.2010-2011,6.6,5to8
1.2010-2011,6,5to8
1.2010-2011,7.6,5to8
1.2010-2011,7.2,5to8
1.2010-2011,8.4,8to10
1.2010-2011,7.6,5to8
1.2010-2011,7.6,5to8
1.2010-2011,8.2,8to10
1.2010-2011,7.6,5to8
1.2010-2011,6.2,5to8
1.2010-2011,5.5,5to8
1.2010-2011,7.2,5to8
1.2010-2011,5.2,5to8
1.2010-2011,4.6,0to5
1.2010-2011,7.6,5to8
1.2010-2011,9,8to10
1.2010-2011,8.8,8to10
1.2010-2011,7.4,5to8
1.2010-2011,6.2,5to8
1.2010-2011,8.8,8to10
1.2010-2011,5.8,5to8
1.2010-2011,5.6,5to8
1.2010-2011,9.6,8to10
