Semester,Score,Score Range
1.2010-2011,8.6,8to10
1.2010-2011,5.4,5to8
1.2010-2011,7.9,5to8
1.2010-2011,7.5,5to8
1.2010-2011,9.1,8to10
1.2010-2011,3.5,0to5
1.2010-2011,9.3,8to10
1.2010-2011,5.7,5to8
1.2010-2011,7.4,5to8
1.2010-2011,6.1,5to8
1.2010-2011,9.5,8to10
1.2010-2011,9.8,8to10
1.2010-2011,6.8,5to8
1.2010-2011,6.8,5to8
1.2010-2011,6.9,5to8
1.2010-2011,9.3,8to10
1.2010-2011,7,5to8
1.2010-2011,7.9,5to8
1.2010-2011,6,5to8
1.2010-2011,8.4,8to10
1.2010-2011,6.9,5to8
1.2010-2011,8.7,8to10
1.2010-2011,4.9,0to5
1.2013-2014,6.6,5to8
1.2010-2011,7.1,5to8
1.2010-2011,6.7,5to8
1.2010-2011,3.7,0to5
1.2010-2011,8.7,8to10
1.2010-2011,8,8to10
1.2010-2011,8.9,8to10
1.2010-2011,7.2,5to8
1.2010-2011,0,0to5
1.2010-2011,9.5,8to10
1.2010-2011,9.3,8to10
1.2010-2011,3.9,0to5
1.2010-2011,9.5,8to10
1.2010-2011,3.3,0to5
1.2010-2011,6.5,5to8
1.2010-2011,7.2,5to8
1.2010-2011,7.4,5to8
1.2010-2011,6.8,5to8
1.2010-2011,6.9,5to8
1.2010-2011,6.1,5to8
1.2010-2011,3.9,0to5
1.2010-2011,9.6,8to10
1.2010-2011,8.9,8to10
1.2010-2011,8.8,8to10
1.2010-2011,3.9,0to5
1.2010-2011,5.15,5to8
1.2009-2010,5.65,5to8
1.2009-2010,6.05,5to8
1.2009-2010,5.6,5to8
1.2009-2010,6.5,5to8
1.2009-2010,8,8to10
1.2009-2010,6.75,5to8
1.2009-2010,6.45,5to8
1.2009-2010,4.35,0to5
1.2009-2010,7.45,5to8
1.2009-2010,6.6,5to8
1.2009-2010,5.85,5to8
1.2009-2010,7.3,5to8
1.2009-2010,6.6,5to8
1.2009-2010,4.9,0to5
1.2009-2010,7.4,5to8
1.2009-2010,6.35,5to8
2.2010-2011,5.1,5to8
1.2009-2010,5.7,5to8
1.2009-2010,5.9,5to8
1.2009-2010,7.2,5to8
1.2009-2010,6.45,5to8
1.2009-2010,5.9,5to8
1.2009-2010,6.15,5to8
1.2009-2010,5.8,5to8
1.2009-2010,6.3,5to8
1.2009-2010,6.25,5to8
1.2009-2010,4.25,0to5
1.2009-2010,5.65,5to8
1.2009-2010,6.25,5to8
1.2009-2010,5.65,5to8
1.2009-2010,4.8,0to5
1.2009-2010,4.9,0to5
1.2009-2010,7.75,5to8
1.2009-2010,6.35,5to8
1.2009-2010,7.6,5to8
1.2009-2010,9.1,8to10
1.2009-2010,2.9,0to5
1.2009-2010,5.75,5to8
1.2009-2010,5.55,5to8
1.2009-2010,8.05,8to10
1.2009-2010,3.75,0to5
1.2009-2010,3.9,0to5
1.2009-2010,7.75,5to8
1.2009-2010,9,8to10
1.2009-2010,5.7,5to8
1.2009-2010,9.75,8to10
1.2009-2010,6.15,5to8
2.2010-2011,7.45,5to8
1.2009-2010,4.6,0to5
1.2009-2010,6.2,5to8
1.2009-2010,5.65,5to8
1.2009-2010,4.7,0to5
1.2009-2010,4.75,0to5
1.2009-2010,2.5,0to5
1.2009-2010,4.95,0to5
1.2009-2010,6.95,5to8
1.2009-2010,7.95,5to8
1.2009-2010,6.25,5to8
1.2009-2010,7.15,5to8
1.2009-2010,6.15,5to8
1.2009-2010,8.1,8to10
1.2009-2010,4.95,0to5
1.2009-2010,7.65,5to8
1.2009-2010,6.55,5to8
1.2009-2010,7.1,5to8
1.2009-2010,6.3,5to8
1.2009-2010,5.7,5to8
1.2009-2010,7.2,5to8
1.2009-2010,7.6,5to8
1.2009-2010,6.7,5to8
1.2009-2010,7.9,5to8
1.2009-2010,3,0to5
1.2013-2014,4.85,0to5
1.2009-2010,6.6,5to8
1.2009-2010,5,5to8
1.2009-2010,6.5,5to8
1.2009-2010,8.15,8to10
1.2009-2010,6.95,5to8
1.2009-2010,3.15,0to5
1.2009-2010,5.85,5to8
1.2009-2010,4.6,0to5
1.2009-2010,7.75,5to8
1.2009-2010,6.95,5to8
1.2009-2010,4.95,0to5
1.2009-2010,7.55,5to8
1.2009-2010,7.15,5to8
1.2009-2010,7,5to8
1.2009-2010,7.15,5to8
1.2009-2010,4.75,0to5
1.2009-2010,5.35,5to8
1.2009-2010,5,5to8
1.2009-2010,6.75,5to8
1.2009-2010,6.6,5to8
1.2009-2010,6.9,5to8
1.2009-2010,8.15,8to10
1.2009-2010,9.15,8to10
1.2009-2010,7.9,5to8
1.2009-2010,7.35,5to8
1.2009-2010,5.8,5to8
1.2009-2010,5.75,5to8
1.2009-2010,7.5,5to8
1.2009-2010,2.3,0to5
1.2009-2010,6.1,5to8
1.2009-2010,8.15,8to10
1.2009-2010,5.9,5to8
1.2009-2010,6.55,5to8
1.2009-2010,6.75,5to8
1.2009-2010,4.7,0to5
1.2009-2010,0,0to5
2.2010-2011,7.3,5to8
1.2009-2010,3.05,0to5
1.2009-2010,5.9,5to8
1.2009-2010,8,8to10
1.2009-2010,5.6,5to8
1.2009-2010,6.9,5to8
2.2010-2011,6.15,5to8
1.2009-2010,5.95,5to8
1.2009-2010,7.2,5to8
1.2009-2010,9.65,8to10
1.2009-2010,0,0to5
2.2010-2011,6.4,5to8
1.2009-2010,4.45,0to5
1.2009-2010,6.15,5to8
1.2008-2009,5.45,5to8
1.2008-2009,6.6,5to8
1.2008-2009,5.15,5to8
1.2008-2009,6.35,5to8
1.2008-2009,6.65,5to8
1.2008-2009,6.15,5to8
1.2008-2009,8.1,8to10
1.2008-2009,7,5to8
1.2008-2009,7.15,5to8
1.2008-2009,7,5to8
1.2008-2009,6.05,5to8
1.2008-2009,7,5to8
1.2008-2009,6.6,5to8
1.2008-2009,7.3,5to8
1.2008-2009,7.65,5to8
1.2008-2009,6.5,5to8
1.2008-2009,5.5,5to8
1.2008-2009,5.9,5to8
1.2008-2009,4.5,0to5
2.2010-2011,4.6,0to5
1.2008-2009,6.8,5to8
1.2008-2009,5.3,5to8
1.2008-2009,5.1,5to8
1.2008-2009,6.55,5to8
1.2008-2009,7.8,5to8
1.2008-2009,9,8to10
1.2008-2009,5.65,5to8
1.2008-2009,7.65,5to8
1.2008-2009,6.6,5to8
1.2008-2009,5.15,5to8
1.2008-2009,5.15,5to8
1.2008-2009,6.3,5to8
1.2008-2009,6.35,5to8
1.2008-2009,5.5,5to8
1.2008-2009,4.7,0to5
1.2008-2009,6.85,5to8
1.2008-2009,7.4,5to8
1.2008-2009,6.8,5to8
1.2008-2009,5.65,5to8
1.2008-2009,7,5to8
1.2008-2009,6.9,5to8
1.2008-2009,6.3,5to8
1.2008-2009,8.5,8to10
1.2008-2009,6.55,5to8
1.2008-2009,4.65,0to5
1.2008-2009,5.6,5to8
1.2008-2009,7.3,5to8
1.2008-2009,5.7,5to8
1.2008-2009,7.25,5to8
1.2008-2009,5.95,5to8
1.2008-2009,5.55,5to8
1.2008-2009,5.8,5to8
1.2008-2009,4.55,0to5
1.2008-2009,4.15,0to5
1.2008-2009,8.35,8to10
1.2008-2009,6.1,5to8
1.2008-2009,4.85,0to5
1.2008-2009,8.65,8to10
1.2008-2009,4.85,0to5
1.2008-2009,6.15,5to8
1.2008-2009,8,8to10
1.2008-2009,6.65,5to8
1.2008-2009,6.4,5to8
1.2008-2009,6,5to8
1.2008-2009,5.95,5to8
1.2008-2009,7.2,5to8
1.2008-2009,7.15,5to8
1.2008-2009,5.25,5to8
1.2008-2009,5,5to8
1.2008-2009,7.8,5to8
1.2008-2009,7.1,5to8
1.2008-2009,6.15,5to8
1.2008-2009,5.8,5to8
1.2008-2009,6.25,5to8
1.2008-2009,5.45,5to8
1.2008-2009,5.4,5to8
1.2008-2009,5.9,5to8
1.2008-2009,5,5to8
1.2008-2009,6.35,5to8
1.2008-2009,7.1,5to8
1.2008-2009,4.7,0to5
1.2008-2009,6.85,5to8
1.2008-2009,6,5to8
1.2008-2009,7.1,5to8
1.2008-2009,6.9,5to8
1.2008-2009,5.65,5to8
1.2008-2009,5.3,5to8
1.2008-2009,5.75,5to8
1.2008-2009,7.35,5to8
1.2008-2009,6.75,5to8
1.2008-2009,7.45,5to8
1.2008-2009,5.2,5to8
1.2008-2009,5.65,5to8
1.2008-2009,4.7,0to5
1.2008-2009,6.75,5to8
1.2008-2009,5.6,5to8
1.2008-2009,7.95,5to8
1.2008-2009,5.4,5to8
1.2008-2009,7.65,5to8
1.2008-2009,6.95,5to8
1.2008-2009,9.55,8to10
1.2008-2009,5.95,5to8
1.2008-2009,4.7,0to5
1.2008-2009,5.1,5to8
1.2008-2009,5.35,5to8
1.2008-2009,5.55,5to8
1.2008-2009,5.7,5to8
1.2008-2009,6.8,5to8
1.2008-2009,8.3,8to10
1.2008-2009,7.05,5to8
1.2008-2009,4.9,0to5
1.2008-2009,6.25,5to8
1.2008-2009,6.85,5to8
1.2008-2009,6.2,5to8
1.2008-2009,5.95,5to8
1.2008-2009,5.7,5to8
1.2008-2009,5.25,5to8
1.2008-2009,6,5to8
1.2008-2009,4.8,0to5
1.2008-2009,7.1,5to8
1.2008-2009,6.15,5to8
1.2008-2009,5.7,5to8
2.2010-2011,6.15,5to8
1.2008-2009,6.5,5to8
1.2008-2009,6.95,5to8
1.2008-2009,7.7,5to8
1.2008-2009,0,0to5
2.2010-2011,7.4,5to8
1.2008-2009,7.95,5to8
1.2008-2009,7.75,5to8
1.2008-2009,1.4,0to5
1.2013-2014,6,5to8
1.2008-2009,6.4,5to8
1.2008-2009,6.2,5to8
1.2008-2009,6.25,5to8
1.2008-2009,5.35,5to8
1.2008-2009,6.3,5to8
1.2008-2009,7.6,5to8
1.2008-2009,5.05,5to8
1.2008-2009,5.35,5to8
1.2008-2009,9.15,8to10
1.2008-2009,8.05,8to10
1.2008-2009,5.55,5to8
1.2008-2009,5.65,5to8
1.2008-2009,6.35,5to8
1.2008-2009,1.55,0to5
1.2008-2009,6.65,5to8
1.2008-2009,5.85,5to8
1.2008-2009,5.55,5to8
1.2008-2009,7.05,5to8
1.2008-2009,9,8to10
1.2008-2009,7.4,5to8
1.2008-2009,7.9,5to8
1.2008-2009,5.5,5to8
1.2007-2008,7.15,5to8
1.2007-2008,6,5to8
1.2007-2008,7.05,5to8
1.2007-2008,5.5,5to8
1.2007-2008,8.5,8to10
1.2007-2008,5,5to8
1.2007-2008,4.6,0to5
1.2007-2008,7.5,5to8
1.2007-2008,6.8,5to8
1.2007-2008,7.25,5to8
1.2007-2008,6.5,5to8
1.2007-2008,7.5,5to8
1.2007-2008,6.65,5to8
1.2007-2008,5.8,5to8
1.2007-2008,6.55,5to8
1.2007-2008,6.65,5to8
1.2007-2008,6.5,5to8
1.2007-2008,5.85,5to8
1.2007-2008,6,5to8
1.2007-2008,6.65,5to8
1.2007-2008,8.45,8to10
1.2007-2008,5.8,5to8
1.2007-2008,7.35,5to8
1.2007-2008,5.3,5to8
1.2007-2008,5.8,5to8
1.2007-2008,5,5to8
1.2007-2008,6.3,5to8
1.2007-2008,6.5,5to8
1.2007-2008,5.7,5to8
1.2007-2008,5.95,5to8
1.2007-2008,5.65,5to8
1.2007-2008,7,5to8
1.2007-2008,5.7,5to8
1.2007-2008,6.95,5to8
1.2007-2008,6.5,5to8
1.2007-2008,5.6,5to8
1.2007-2008,5.7,5to8
1.2007-2008,5,5to8
1.2007-2008,6.5,5to8
1.2007-2008,4.9,0to5
1.2007-2008,6.65,5to8
1.2007-2008,6.5,5to8
1.2007-2008,5.35,5to8
1.2007-2008,6,5to8
1.2007-2008,7.7,5to8
1.2007-2008,5.5,5to8
1.2007-2008,7.2,5to8
1.2007-2008,5.5,5to8
1.2007-2008,5.75,5to8
1.2007-2008,6.65,5to8
1.2007-2008,7.6,5to8
1.2007-2008,6.8,5to8
1.2007-2008,7.45,5to8
1.2007-2008,5.5,5to8
1.2007-2008,5.6,5to8
1.2007-2008,6.1,5to8
1.2007-2008,5.5,5to8
1.2007-2008,8.1,8to10
1.2007-2008,7,5to8
1.2007-2008,7.8,5to8
1.2007-2008,5.75,5to8
1.2007-2008,5.6,5to8
1.2007-2008,7.2,5to8
1.2007-2008,5.5,5to8
1.2007-2008,5.3,5to8
1.2007-2008,4.75,0to5
1.2007-2008,6.05,5to8
1.2007-2008,4.2,0to5
1.2007-2008,6.15,5to8
1.2007-2008,6.85,5to8
1.2007-2008,6.8,5to8
1.2007-2008,5,5to8
1.2007-2008,7.35,5to8
1.2007-2008,6,5to8
1.2007-2008,7.05,5to8
1.2007-2008,6.15,5to8
1.2007-2008,4.1,0to5
1.2007-2008,7.1,5to8
1.2007-2008,5.95,5to8
1.2007-2008,8.25,8to10
1.2007-2008,6,5to8
1.2007-2008,6.25,5to8
1.2007-2008,5.4,5to8
1.2007-2008,5,5to8
1.2007-2008,7.85,5to8
1.2007-2008,6.05,5to8
1.2007-2008,5.65,5to8
1.2007-2008,6,5to8
1.2007-2008,5,5to8
1.2007-2008,5,5to8
1.2007-2008,6.3,5to8
1.2007-2008,5.95,5to8
1.2007-2008,6.75,5to8
1.2007-2008,6.8,5to8
1.2007-2008,5.2,5to8
1.2007-2008,6.5,5to8
1.2007-2008,6,5to8
1.2007-2008,6.85,5to8
1.2007-2008,6.5,5to8
1.2007-2008,6.1,5to8
1.2007-2008,6.3,5to8
1.2007-2008,5.8,5to8
1.2007-2008,6.5,5to8
1.2007-2008,7.45,5to8
1.2007-2008,7.2,5to8
1.2007-2008,5.5,5to8
1.2007-2008,5.7,5to8
1.2007-2008,5.05,5to8
1.2007-2008,6.5,5to8
1.2007-2008,5.65,5to8
1.2007-2008,7.6,5to8
1.2007-2008,8.45,8to10
1.2007-2008,7.45,5to8
1.2007-2008,6.15,5to8
1.2007-2008,6.9,5to8
1.2007-2008,7.4,5to8
1.2007-2008,7.1,5to8
1.2007-2008,6.15,5to8
1.2007-2008,7.6,5to8
1.2007-2008,4.35,0to5
1.2007-2008,6.5,5to8
1.2007-2008,6.5,5to8
1.2007-2008,6.5,5to8
1.2007-2008,8.25,8to10
1.2007-2008,7.9,5to8
1.2007-2008,4.1,0to5
1.2007-2008,6,5to8
1.2007-2008,6,5to8
1.2007-2008,6.5,5to8
1.2007-2008,5.05,5to8
1.2007-2008,5.65,5to8
1.2007-2008,5,5to8
1.2007-2008,6,5to8
1.2007-2008,6.5,5to8
1.2007-2008,6.95,5to8
1.2007-2008,5.65,5to8
1.2007-2008,7.7,5to8
1.2007-2008,7.4,5to8
1.2007-2008,5.5,5to8
1.2007-2008,4.5,0to5
1.2007-2008,6.25,5to8
1.2007-2008,5.75,5to8
1.2007-2008,4.65,0to5
1.2007-2008,6.65,5to8
1.2007-2008,4.9,0to5
1.2007-2008,5.65,5to8
1.2007-2008,5,5to8
1.2007-2008,5,5to8
1.2007-2008,5.85,5to8
1.2007-2008,6.85,5to8
1.2007-2008,5,5to8
1.2007-2008,7.5,5to8
1.2007-2008,5.9,5to8
1.2007-2008,5.85,5to8
1.2007-2008,7.15,5to8
1.2007-2008,6.5,5to8
1.2007-2008,7.6,5to8
